target,id,date,query,author,tweet
0,1990923241,Mon Jun 01 06:02:27 PDT 2009,NO_QUERY,lindatusti,"omgosh, it's soo hot outside.. 29 degrees, i'm so not used to this hot weather :S i'm burning "
0,1990966282,Mon Jun 01 06:07:52 PDT 2009,NO_QUERY,SuperCarine,@KonradS Wow I just looked at your weather forecast.. wow  Nice! Lucky you here it's cold... 
0,1991015673,Mon Jun 01 06:13:58 PDT 2009,NO_QUERY,twitty1010,Doing summer cleaning and wishing weather was better!!! 
0,1991078247,Mon Jun 01 06:21:33 PDT 2009,NO_QUERY,AMorningstar,"enjoyed great weather and fantastic rollercoasters @ Cedar Point in Sandusky, Ohio this weekend. Minus Millenium Force. Down for repairs "
0,1991167649,Mon Jun 01 06:31:58 PDT 2009,NO_QUERY,kungpajo,"oh boy I hate Mondays... Especially Mondays like this one. Loads of work, crappy weather and I am sleepy "
0,1991184767,Mon Jun 01 06:33:57 PDT 2009,NO_QUERY,BethAnnRussell,"thinks the weather is making her feel &quot;draggy&quot; today!  Gonna ride with it, instead of fighting it! (annoyed... http://plurk.com/p/xngam"
0,1991185467,Mon Jun 01 06:34:02 PDT 2009,NO_QUERY,JRHall82,"not looking forward to working in this weather, I'm quite warm sat where I am so I'm gonna be sweating at work "
0,1991195542,Mon Jun 01 06:35:13 PDT 2009,NO_QUERY,sarahkrige,I am really not enjoying the cold weather 
0,1991198260,Mon Jun 01 06:35:31 PDT 2009,NO_QUERY,jameslove8,@JohnnyCullen I should be revising but I can't  The weather + E3 = no revision 
0,1991200815,Mon Jun 01 06:35:49 PDT 2009,NO_QUERY,1192tom,"Missing the lovely weather, dam application forms "
0,1991220742,Mon Jun 01 06:38:06 PDT 2009,NO_QUERY,ephram_,@angeldanger the weathers been killing me since 2 weeks ago. i'm melting. 
0,1991224668,Mon Jun 01 06:38:33 PDT 2009,NO_QUERY,glambabie,At work and the weather is divine! bunch of work today... and I can't believe it is June already! 2 weeks and I am no longer 25 
0,1991252632,Mon Jun 01 06:41:42 PDT 2009,NO_QUERY,stefan4m,"sooo hot here in London.... nice warm weather outside, 22deg, and hot in the office... Can't believe it's raining in Romania "
0,1991338630,Mon Jun 01 06:51:26 PDT 2009,NO_QUERY,whatswhat_sian,@sharonimo15 Weather is lovely. Can't say work is though  But heading out for chinese later
0,1991374004,Mon Jun 01 06:55:25 PDT 2009,NO_QUERY,gotenkslovesme,just been told the weathers meant to change to cold for my day off 
0,1991419083,Mon Jun 01 07:00:20 PDT 2009,NO_QUERY,MakeMeSmyle,is a little under the weather for today 
0,1991443622,Mon Jun 01 07:02:56 PDT 2009,NO_QUERY,Misterbump1975,is loving the sunshine and warm weather.  Pity that it's gonna be cooler from Wednesday 
0,1991446112,Mon Jun 01 07:03:13 PDT 2009,NO_QUERY,casiestewart,@erin_bury @TheDirtyOne  #weatherfail #BIGTIME Wearing winter wooly sweater 
0,1991449695,Mon Jun 01 07:03:37 PDT 2009,NO_QUERY,BenDavidson1,"It's still hot!  Can't stand the weather in this country, it would be fine if it stayed hot. But we'll more likely have weeks of rain soon"
0,1991454517,Mon Jun 01 07:04:09 PDT 2009,NO_QUERY,l_miller,"loving this pretty summer weather, but not loving being inside all day "
0,1991477191,Mon Jun 01 07:06:34 PDT 2009,NO_QUERY,simpliizity,Off to work  I don't want to work in such nice weather! Bummer! 
0,1991504956,Mon Jun 01 07:09:34 PDT 2009,NO_QUERY,MeganRaeRae,Goodmorning. I don't feel good. I want to curl up and cry myself to sleep. This weather right now fits my mood. Ugh 
0,1991532492,Mon Jun 01 07:12:33 PDT 2009,NO_QUERY,Dizzielizziee,I knew England having amazingly hot weather couldn't last long 
0,1991564477,Mon Jun 01 07:16:04 PDT 2009,NO_QUERY,Lawyer819,This weather is seriously putting a damper on my day 
0,1991615377,Mon Jun 01 07:21:34 PDT 2009,NO_QUERY,anewblue,home...under the weather   daytime TV is crapppp
0,1991619224,Mon Jun 01 07:21:59 PDT 2009,NO_QUERY,beckycoyle,The weather gods are not shining on camden today. Bring back the sun and take away the horrid clouds! 
0,1991640664,Mon Jun 01 07:24:18 PDT 2009,NO_QUERY,_L_H_,Hate This Weather  Hate Exams  Had Enough
0,1991653587,Mon Jun 01 07:25:39 PDT 2009,NO_QUERY,aceabanador,damn that basement is a warfield...hope ya guys enjoyin this bad ass weather...i dont 
0,1991695758,Mon Jun 01 07:30:09 PDT 2009,NO_QUERY,LouisaGummer,doesn't remember the weather forecast for today mentioning rain.  
0,1991698582,Mon Jun 01 07:30:26 PDT 2009,NO_QUERY,DesignerCupcake,"Am loving loving loving the gorgeous weather, but not at the expense of my Lupins and Wisteria which seem to be wilting somewhat "
0,1991718762,Mon Jun 01 07:32:33 PDT 2009,NO_QUERY,VickiHammond,has decided she is a sun worshipper...sutted the weather it going bad on Thursday 
0,1991719037,Mon Jun 01 07:32:35 PDT 2009,NO_QUERY,TabiPatterson,"Awesome weather! Watched the New Moon trailer, totally cannot wait for November! English exam tomorrow "
0,1991728929,Mon Jun 01 07:33:38 PDT 2009,NO_QUERY,bimboella,"- so boredd been inside all daч, just mч luck for the weather to be good when im ill     hopefullч im better tomorro.x3"
0,1991731260,Mon Jun 01 07:33:53 PDT 2009,NO_QUERY,JeepstudMS,@BD_24 weather is looking iffy though. 
0,1991759355,Mon Jun 01 07:36:53 PDT 2009,NO_QUERY,xJessiiix,"@piilow i'm bored, too. and the weather sucks "
0,1991768804,Mon Jun 01 07:37:53 PDT 2009,NO_QUERY,beckag,"today: sunny but COLD.  do not want.  want sun-tanable weather, not weather where I feel like I need to wear a sweatshirt "
0,1991769267,Mon Jun 01 07:37:56 PDT 2009,NO_QUERY,Reshbaby,is loving the weather but is stuck with work 
0,1991773975,Mon Jun 01 07:38:25 PDT 2009,NO_QUERY,londoncyclenews,Signed off 4 the week. Chest infection &amp; cough. Bummer. That's £68.00 of commute expense 4 this week. Shame the weathers so good too 
0,1991777331,Mon Jun 01 07:38:46 PDT 2009,NO_QUERY,Jemma1803,This weather is amazing....shame about the revision 
0,1991812874,Mon Jun 01 07:42:30 PDT 2009,NO_QUERY,BeeFabulosity,"is freezing her butt off. gosh the weather isnt good at all!!!! just wrote english exam, 2 more to go. I wanna go home already *sigh* "
0,1991829531,Mon Jun 01 07:44:15 PDT 2009,NO_QUERY,BobbyGanush,@rachel_harper is it the weather? 
0,1991883658,Mon Jun 01 07:49:57 PDT 2009,NO_QUERY,ItsRenaaa,"Aww, I wish I could go to school today cause I love this kind of weather "
0,1991890920,Mon Jun 01 07:50:40 PDT 2009,NO_QUERY,dmq26,"@JasonBradbury weather is great but not if u work in a school kitchen, then it sucks  lol"
0,1991900832,Mon Jun 01 07:51:41 PDT 2009,NO_QUERY,oceanivana,"@TheRealDiCaprio Hey, good morning over there..hows the weather? its june gloom in San Diego "
0,1991911688,Mon Jun 01 07:52:49 PDT 2009,NO_QUERY,jimbo_marshall,Where did this downpour come from? D'oh! Can anyone suggest a reliable weather report in the UK? Not happy about riding home in the rain 
0,1991942363,Mon Jun 01 07:56:03 PDT 2009,NO_QUERY,RainaLynn,is loving this gorgeous weather!!!! Found our kitty yesterday...yay! Anyone have any tips on how to force an 11 year old to go to school? 
0,1991970126,Mon Jun 01 07:58:53 PDT 2009,NO_QUERY,desographer,"Walked home down the canal, reading my Bible, avoiding dog poo... GORGEOUS weather! I want to stay outside but I have to work on laptop "
0,1991990541,Mon Jun 01 08:00:51 PDT 2009,NO_QUERY,rivajonas,The weather isn't looking so great for Friday 
0,1992010073,Mon Jun 01 08:02:47 PDT 2009,NO_QUERY,ameliagermain,"If this is a preview to the rest of the summer's daily weather behavior, I'm moving. @drkish---did you get wet this morning on my bike? "
0,1992027153,Mon Jun 01 08:04:32 PDT 2009,NO_QUERY,PaleZer0,Another gray day in Rochester today.  I want nice weather.
0,1992042494,Mon Jun 01 08:06:05 PDT 2009,NO_QUERY,ErinTheisen,When is the SUN going to come back  This misty weather is no good ... June just started but we've already had JUNE GLOOM for a week!!!
0,1992058454,Mon Jun 01 08:07:44 PDT 2009,NO_QUERY,Silmar14,Good Monday! I'm having a bad/sad monday  Hoping it gets betterrr! This weather is not Helping !
0,1992071161,Mon Jun 01 08:09:01 PDT 2009,NO_QUERY,xctrackiex,i go from waking up to 90 degree weather yesterday to 60 degrees today..i miss SC 
0,1992081433,Mon Jun 01 08:10:03 PDT 2009,NO_QUERY,Silmar14,Good Monday! I'm having a bad/sad monday  Hoping it gets betterrr! Plus this Weather is not Helping!
0,1992086170,Mon Jun 01 08:10:29 PDT 2009,NO_QUERY,Ka_shelly,pissed off that I hav 2 travel in this HOT weather! 
0,1992089072,Mon Jun 01 08:10:46 PDT 2009,NO_QUERY,RositaB,Boh there is storm.. It was so sunny  weird weather really weird..
0,1992186304,Mon Jun 01 08:20:41 PDT 2009,NO_QUERY,CalmedFury,"Why did the weather channel tell me it was going to be sunny? I am walking in the rain, hearing thunder and seeing lightening "
0,1992199872,Mon Jun 01 08:21:59 PDT 2009,NO_QUERY,cielci1986,feeling so poorly   Can't believe I have a crappy cold when the weathers gorgeous!
0,1992230903,Mon Jun 01 08:24:58 PDT 2009,NO_QUERY,Obeeze,bad weather ruined my morning 
0,1992231263,Mon Jun 01 08:25:00 PDT 2009,NO_QUERY,Cup_Of_Katy,@joemcd oh i WISH that was me! The weather is still so nice &amp; im officebound 
0,1992241594,Mon Jun 01 08:25:59 PDT 2009,NO_QUERY,Steph1982150,I'm loving the weather!! but not the fact that I have to work through it 
0,1992263698,Mon Jun 01 08:28:10 PDT 2009,NO_QUERY,josi101,@Kiguel182 i know! that sucks! well for us anyway!  i can't wait till the hot weather gets here! What do u like 2 do in summer?
0,1992274296,Mon Jun 01 08:29:12 PDT 2009,NO_QUERY,anastacians,"Awesome weather on the way to work, but now no one is here to let me in "
0,1992280678,Mon Jun 01 08:29:51 PDT 2009,NO_QUERY,tear_garden,the weather is so nice! i wish i could be outside but i need to revise 
0,1992335856,Mon Jun 01 08:35:14 PDT 2009,NO_QUERY,UmYazan,stormy weather... experts say it has to be extremely violent weather to cause such a catastrophic loss... still no news... 
0,1992350933,Mon Jun 01 08:36:44 PDT 2009,NO_QUERY,japmap2009,"Crap, it's raining, despite what weather.com says!  we're supposed to set up at Camp Pendleton today.... "
0,1992355530,Mon Jun 01 08:37:12 PDT 2009,NO_QUERY,AlyssaaCase,this cold weather is really geting olddd 
0,1992364484,Mon Jun 01 08:38:05 PDT 2009,NO_QUERY,FabienneFormsma,Never getting on a bus with this weather again. BO all over 
0,1992396624,Mon Jun 01 08:41:09 PDT 2009,NO_QUERY,xBernahx,is to to to to hot  hate this weather sometimes
0,1992430284,Mon Jun 01 08:44:26 PDT 2009,NO_QUERY,Dr_BobsEmporium,@DalydeGagne As long as they are fresh off the vine (with this weather could be a while)..  
0,1992495262,Mon Jun 01 08:50:47 PDT 2009,NO_QUERY,mumu_am,I really miss jogging in the morning esp the weather like this 
0,1992495448,Mon Jun 01 08:50:48 PDT 2009,NO_QUERY,AlyssaTrec,"Yay! On the way to south beach, too bad the weather sucks right now  hopefully it will clear up"
0,1992509386,Mon Jun 01 08:52:09 PDT 2009,NO_QUERY,jarques,"Will be going to the California Academy of Sciences today, looking forward to it. Good weather to be inside ;) though.. I want sun! "
0,1992535023,Mon Jun 01 08:54:41 PDT 2009,NO_QUERY,gabs_preciosa,Still sick from laassssttt Sunday omg what is this madness??? Learned u always carry a change of cloths when the weather man says rain 
0,1992542388,Mon Jun 01 08:55:25 PDT 2009,NO_QUERY,marieliooooo,Boardwalk with thee girls!!! The weather is kinda cold though 
0,1992576010,Mon Jun 01 08:58:47 PDT 2009,NO_QUERY,meganstk,This summer weather is making me ill  I don't like it.
0,1992582744,Mon Jun 01 08:59:27 PDT 2009,NO_QUERY,ellebelle_,"@maccamcb Oh god I know, I've majorly overheated  It's impossible to study in this weather!"
0,1992750976,Mon Jun 01 09:15:46 PDT 2009,NO_QUERY,hollyzastera,Want to migrate with the colder weather!! 
0,1992763558,Mon Jun 01 09:16:58 PDT 2009,NO_QUERY,kirajones,"I love warm weather but I hate the shoes that go with it - all sandals, flip flops etc. give me blisters within 20 mins of putting on! "
0,1992766947,Mon Jun 01 09:17:17 PDT 2009,NO_QUERY,Turtleygoodness,Wtf is up with this weather!! 
0,1992767692,Mon Jun 01 09:17:22 PDT 2009,NO_QUERY,mbondesen,"@Islandman_ weather is always (almost) great here, but I am out with a back injury, so no riding my DA for a while... "
0,1992793607,Mon Jun 01 09:19:54 PDT 2009,NO_QUERY,crystinue,@averyholden you're having the worst weather luck  
0,1992822726,Mon Jun 01 09:22:42 PDT 2009,NO_QUERY,sparklyboo89,Absolutley loving this weather ! I don't wana be home doing assignments !  .
0,1992842037,Mon Jun 01 09:24:37 PDT 2009,NO_QUERY,MaryKay26,Happy Monday Twitterville!  It's gloomy &amp; chilly here in Indiana.  Not great weather for the first day of June 
0,1992865825,Mon Jun 01 09:26:58 PDT 2009,NO_QUERY,TheGreyElephant,http://twitpic.com/6eowl - Big black bad weather wolf looming over our heads. Had bad weather for the rest of our stay in Paris 
0,1992888151,Mon Jun 01 09:29:12 PDT 2009,NO_QUERY,Twixted4NKOTB,@NKOTB OMG I just saw the weather 4 Thurs. It's gonna rain  Whats  with u guys and rain lol  guess I'll have the wet look 4 M&amp;G lol
0,1992890842,Mon Jun 01 09:29:28 PDT 2009,NO_QUERY,giogoirocks,lovely weather here! School was extremely boring!!!!!! 
0,1993034852,Mon Jun 01 09:43:34 PDT 2009,NO_QUERY,arliiiiina,@LuizaSedrim ok  It's very warm here now but the weather forecast said that at the end of the week it'll get cold and start raining 
0,1993049537,Mon Jun 01 09:45:00 PDT 2009,NO_QUERY,nutty90,was jst eatin a cold watermelon in da hot weather! was lovely except da juices gt everywhere. 
0,1993069675,Mon Jun 01 09:46:55 PDT 2009,NO_QUERY,KyndraD,"@LoBosworth Nooo, the weather is rainy "
0,1993075371,Mon Jun 01 09:47:29 PDT 2009,NO_QUERY,celticvoyager,@JustinSomper do you have any plans on doing a signing in Wales? I don't think there's been one. Is it the weather? We can change. 
0,1993095407,Mon Jun 01 09:49:28 PDT 2009,NO_QUERY,InvestorLoft,Going to weather.com to see what's in store for Denver this week...surely not more rain? Got rained on while #climb ing this wknd 
0,1993197987,Mon Jun 01 09:59:30 PDT 2009,NO_QUERY,srna16,Weather dot com lied to me this morning  thanks bitch
0,1993259907,Mon Jun 01 10:05:25 PDT 2009,NO_QUERY,CharleyP7,Hot hot hot!  Glasgow is steaming!  Could get used to this! But the weatherman always puts a dampner on it...cold tomorrow 
0,1993278244,Mon Jun 01 10:07:12 PDT 2009,NO_QUERY,Schuey2k2,"@sistapoetry Hey, Candice. I've been doing good. The weather out here went from glorious to overcast'n dreary.  How is everything in NY?"
0,1993340802,Mon Jun 01 10:13:15 PDT 2009,NO_QUERY,casey_lippy,yucky weather in LA  Land 
0,1993386758,Mon Jun 01 10:17:38 PDT 2009,NO_QUERY,xshiningSTAR,smh at this weather 
0,1993409444,Mon Jun 01 10:19:52 PDT 2009,NO_QUERY,Preya,"@Laurz2411 nice! I went to china/Tibet a little while ago and was supposed to go skydiving sat, but the weather sucked "
0,1993424765,Mon Jun 01 10:21:19 PDT 2009,NO_QUERY,kara_sutra,wondering where the summer weather is?  Makes me miss Cayo Coco all that much more  http://www.twitpic.com/6estu
0,1993431049,Mon Jun 01 10:21:56 PDT 2009,NO_QUERY,Bec_ladypink,is loving the weather &amp; really wishes she lived near a beach. Not much luck stuck in the Midlands... 
0,1993447714,Mon Jun 01 10:23:33 PDT 2009,NO_QUERY,Luckyduck118,"What a hot day, can't get enough of this gorgeous weather, Gutted i have to look at it from my office window "
0,1993457583,Mon Jun 01 10:24:32 PDT 2009,NO_QUERY,aurenugeth,"1am arrival in Albuquerqe, NM after driving to thru Sedona, AZ and Meteor Crater.  Nice weather!  Fly home today.  "
0,1993470205,Mon Jun 01 10:25:45 PDT 2009,NO_QUERY,LesEd,A lil' under the weather today!!!  
0,1993476365,Mon Jun 01 10:26:21 PDT 2009,NO_QUERY,Cher75074,I'm NOT looking forward to the triple digits the weatherman has forcasted for us later on this week! 
0,1993579155,Mon Jun 01 10:36:12 PDT 2009,NO_QUERY,saraamanieri,home sick   this weather is BRUTAL!
0,1993593020,Mon Jun 01 10:37:33 PDT 2009,NO_QUERY,krist69,I'd be quite happy if Glasgow was 25-30 degrees for 8 months of the year. I love this weather! Shame I've had no BBQ invitations yet 
0,1993596243,Mon Jun 01 10:37:53 PDT 2009,NO_QUERY,CaraJade20,Back from hols  but still drinking :-D now all i need is this weather to hang about for a bit longer.
0,1993600944,Mon Jun 01 10:38:21 PDT 2009,NO_QUERY,SiXTW0FiVE,Geez.. In pain!  want it to be sunny already. Had enough of the gloomy weather.
0,1993603881,Mon Jun 01 10:38:38 PDT 2009,NO_QUERY,alysonwills,uggghhh this headache!!! why??? I've had one on and off the last few days  It's probably the weather...
0,1993670361,Mon Jun 01 10:44:55 PDT 2009,NO_QUERY,dipshickpita,hates this kind of weather. It feels like its a nice summer day..but there is that calm wind and dark skies that promise otherwise 
0,1993787565,Mon Jun 01 10:55:56 PDT 2009,NO_QUERY,aprillynn1101,Recovering from a fantastic weekend!!! NOT enjoying the current weather status in San Diego  
0,1993853171,Mon Jun 01 11:01:55 PDT 2009,NO_QUERY,heyhayna,wish the leaving cert wasn't in june!..the weather is amazing 
0,1993877773,Mon Jun 01 11:04:11 PDT 2009,NO_QUERY,chloecee,been out in the garden. cant believe had school in this gorgeous weather 
0,1993938209,Mon Jun 01 11:09:43 PDT 2009,NO_QUERY,beckyrangel,had a meeting now im takn son 2 school wut gloomy weather 
0,1993961462,Mon Jun 01 11:11:45 PDT 2009,NO_QUERY,markable,@JustA_Girl Looks like we got it here in lil ol England lol. Mind we normally get US weather about 2 weeks later 
0,1993962054,Mon Jun 01 11:11:48 PDT 2009,NO_QUERY,falcon124,"Weather is not good for launching a hotair balloon - fog to the south of the city, rain coming down from the north - back to bed "
0,1993968866,Mon Jun 01 11:12:26 PDT 2009,NO_QUERY,danashanti,good afternnon world althought the weather is bad i hate the rainny season 
0,1993971139,Mon Jun 01 11:12:38 PDT 2009,NO_QUERY,yasxxx,I am loving the english weather but it won't last unfortunately 
0,1993988108,Mon Jun 01 11:14:14 PDT 2009,NO_QUERY,ashtx,"@stajastaj Yeah, reporting it tomo, not hopeful though  At least we'd hve sold it in 2 months anyway. Perfect Ldn scooter weather now! "
0,1994022072,Mon Jun 01 11:17:27 PDT 2009,NO_QUERY,seifip,@bing tried USD to EUR and it doesn't show the exchange rates no matter what I do  Same for weather...
0,1994087298,Mon Jun 01 11:23:37 PDT 2009,NO_QUERY,djjezzie,I am sad that beach day is ruined by lame weather 
0,1994152090,Mon Jun 01 11:29:44 PDT 2009,NO_QUERY,MelyssahR,Why is Toronto so cold right now? I just came from yesterday damn near 90 degree weather... to Cold... im wearin a hoody son and im cold 
0,1994175724,Mon Jun 01 11:31:54 PDT 2009,NO_QUERY,reneesophia,This weather is nuts 
0,1994203024,Mon Jun 01 11:34:20 PDT 2009,NO_QUERY,pandulce_55,Is hating this weather 
0,1994206184,Mon Jun 01 11:34:38 PDT 2009,NO_QUERY,TheLittleGaga,@lisakeane jealous! chicago weather is bipolar like every day 
0,1994209984,Mon Jun 01 11:35:00 PDT 2009,NO_QUERY,lainey001,is so frikken cold. . Not used 2 this jozi weather. . I want durbs and mis home 
0,1994296606,Mon Jun 01 11:43:05 PDT 2009,NO_QUERY,Murfii_J,i got heat rash on both feet and am now incapable of walking... damn this weather... (probably the only person in englang thinking that)  
0,1994296664,Mon Jun 01 11:43:05 PDT 2009,NO_QUERY,jonobo,san diego why must you have crappy weather... 
0,1994332656,Mon Jun 01 11:46:23 PDT 2009,NO_QUERY,davejazz,"@TS_Elliott Nice Weather, here in #Switzerland it is not beautiful.... "
0,1994356939,Mon Jun 01 11:48:32 PDT 2009,NO_QUERY,krishovel,"Back at work  But best thing was beach, finally so nice weather."
0,1994377229,Mon Jun 01 11:50:13 PDT 2009,NO_QUERY,MissKlept,@DJEQUE well I really hope the weather is in ur favor..it hasn't been good the past 14 days  if ur spinning somewhere I will DEF rideout
0,1994498670,Mon Jun 01 12:00:44 PDT 2009,NO_QUERY,BrandySanDiego,I wanna tan but the weather is  weird 
0,1994515997,Mon Jun 01 12:02:20 PDT 2009,NO_QUERY,siaz,It's June gloom. I'm not liking the weather today  gonna take a quick power nap. Zzzzz
0,1994525758,Mon Jun 01 12:03:12 PDT 2009,NO_QUERY,omgkatie,"@Clostar14 every year, this always happens! really sunny on days leading up to my birthday then weather on my birthday sucks "
0,1994541252,Mon Jun 01 12:04:39 PDT 2009,NO_QUERY,WSig,@wralweather Thanks! I'm trying to load the video on WRAL.com and it won't come up 
0,1994559199,Mon Jun 01 12:06:21 PDT 2009,NO_QUERY,wesleyl85,Got car run into today not happy  Bad day today and the weather was so nice.
0,1994561365,Mon Jun 01 12:06:33 PDT 2009,NO_QUERY,voltaires_vice,"It's too bloody hot to do much of anything. Gruh, I hate this weather. Give me Winter any day. "
0,1994624388,Mon Jun 01 12:12:33 PDT 2009,NO_QUERY,tabithabarron,wishes the weather was more like it was in LV. 
0,1994749044,Mon Jun 01 12:23:54 PDT 2009,NO_QUERY,Znyxon,damn this rainy stormy weather doesn't let me do much work. where is the sun @ !!!! 
0,1994781433,Mon Jun 01 12:26:59 PDT 2009,NO_QUERY,MogginC,my throat hurrts   i have nice skirts haha but shopping in this weather should come with a health warning... hawt!
0,1994814216,Mon Jun 01 12:30:03 PDT 2009,NO_QUERY,Mitchcarr8,@Shedimus yes I had lunch and walked the dogs! Did you see me? I haven't done any study since friday  Weather too nice!
0,1994841227,Mon Jun 01 12:32:31 PDT 2009,NO_QUERY,McFlyluvv,okay! school bag to pack... dreading test but is so much worse in this weather  jeaze louise!
0,1994849893,Mon Jun 01 12:33:20 PDT 2009,NO_QUERY,angelinaxsays,why is the weather so bad in california. AND on the first day in june ? 
0,1994859558,Mon Jun 01 12:34:15 PDT 2009,NO_QUERY,RKOFAN4LIFE,Seriously i keep forgetting about twitter Back at school now been ill though  Blazers in hot weather STUPID
0,1995080672,Mon Jun 01 12:55:11 PDT 2009,NO_QUERY,ConnieNR,"I'm back! Had a great weekend, hotel was awesome, nice sunny weather, made beautiful pictures... Didn't actually wanna go home yet "
0,1995249104,Mon Jun 01 13:11:17 PDT 2009,NO_QUERY,jackbarakat,@southernweather he's so cute 
0,1995287846,Mon Jun 01 13:15:03 PDT 2009,NO_QUERY,chrizzizzippi,its hot. Summer weather 
0,1995291996,Mon Jun 01 13:15:26 PDT 2009,NO_QUERY,jensoliz,"Weather is crazy in Vegas today...rain in the morning, now sunshine??? I guess it doesn't really matter since I am working all day "
0,1995332256,Mon Jun 01 13:19:14 PDT 2009,NO_QUERY,dionne9893,@ddlovato how can you party over here when its really cloudy and very moody  the weather hasnt been at its best lately.
0,1995335948,Mon Jun 01 13:19:36 PDT 2009,NO_QUERY,SimiBaby,So tired of school. Feeling a little under the weather. 
0,1995502112,Mon Jun 01 13:35:34 PDT 2009,NO_QUERY,gilbert_hume,loving the gorgeous weather...shame I've gotta go back to work tomorrow where it's as hot as a sauna 
0,1995531224,Mon Jun 01 13:38:23 PDT 2009,NO_QUERY,queenofsheba1,"@S_sS yeah lunch defo next week, still on packed lunches at the mo  ...hopefully the weather remains sunny"
0,1995531291,Mon Jun 01 13:38:24 PDT 2009,NO_QUERY,queenofsheba1,"@S_sS yeah lunch defo next week, still on packed lunches at the mo  ...hopefully the weather remains sunny"
0,1995546064,Mon Jun 01 13:39:49 PDT 2009,NO_QUERY,rushe_eee,the weather is amazin an i'm stuck inside studyin 
0,1995552781,Mon Jun 01 13:40:27 PDT 2009,NO_QUERY,OldBloodyOrange,Ok. Scratch the pooch walk. SO not Chihuahua weather 
0,1995628943,Mon Jun 01 13:47:45 PDT 2009,NO_QUERY,ivynicanor,was not able to attend training because of hives. Must be the weather.  http://plurk.com/p/xpy6w
0,1995634345,Mon Jun 01 13:48:16 PDT 2009,NO_QUERY,PaulDale67,As much as I love this warm weather I hate the horrible insects that come with it. I have a terrible spider phobia 
0,1995718879,Mon Jun 01 13:56:21 PDT 2009,NO_QUERY,triv9956,Just kind of wondering when the weather is finally going to get nice!? It's june and I'm fully covered in clothing 
0,1995799740,Mon Jun 01 14:03:56 PDT 2009,NO_QUERY,Banini68,This Arizona hell weather is so uncalled for 
0,1995803707,Mon Jun 01 14:04:18 PDT 2009,NO_QUERY,edwaerin,Im freezing... stupid shitty weather 
0,1995851803,Mon Jun 01 14:08:50 PDT 2009,NO_QUERY,wantit,@David_Mooney now getting organized to go back to work on Monday   You're right about the weather/ twitter thing.Too nice to be indoors!
0,1995863510,Mon Jun 01 14:09:55 PDT 2009,NO_QUERY,louisejohanna,"I have sunburn   Bad times :-/   UK weather isn't supposed to be this nice, dangnabbit!!! :-P"
0,1995868544,Mon Jun 01 14:10:22 PDT 2009,NO_QUERY,BradGunning,In Ventura for a deposition. It'd be better if the weather was nicer - pretty close to the beach. Heading to Bakersfield on Thursday. 
0,1995888088,Mon Jun 01 14:12:12 PDT 2009,NO_QUERY,JennJade,http://bit.ly/tlPwN   weather forecast for my trip to MIA. . . PERFECT! 
0,1995983137,Mon Jun 01 14:21:03 PDT 2009,NO_QUERY,NSiraji25,@missb617 i cant believe this weather!! is Today June 1st or am I hallucinating!! 
0,1996009219,Mon Jun 01 14:23:32 PDT 2009,NO_QUERY,beef88,"@rodrigdb Yeah, its been 3 days now of the same nice weather! (23/24C) Doesnt happen very often and after 2mw its ment to drop to 13-16C! "
0,1996042444,Mon Jun 01 14:26:41 PDT 2009,NO_QUERY,caraghjane,Anyone want my skin? It appears to like allergies this weather 
0,1996043562,Mon Jun 01 14:26:47 PDT 2009,NO_QUERY,IleanaIonescu,"@anthoniaa I don't think so  And so help me god, what the hell is going on with the weather! Makes going to interactive even harder!"
0,1996103946,Mon Jun 01 14:32:25 PDT 2009,NO_QUERY,LYNETTE21XL,@ckristen yeah the weather does suck today 
0,1996130784,Mon Jun 01 14:34:57 PDT 2009,NO_QUERY,krystallyn,Dammit 100 degree weather! I miss San Fran 
0,1996186315,Mon Jun 01 14:40:18 PDT 2009,NO_QUERY,tameraclark,  I only order chinese delivery when the weather is CRAP     BIG TIP!
0,1996396405,Mon Jun 01 15:00:54 PDT 2009,NO_QUERY,coolhandjohnny,@coollike aw! i just realized you're here in LA for our worst bit of weather! it's usually so much nicer! it's been all overcast! 
0,1996407848,Mon Jun 01 15:02:04 PDT 2009,NO_QUERY,ShannerNanner,"@RigilKentaurus I could go on about zombies, hhahaha but I won't  All this rainy weather makes me sleepy "
0,1996459224,Mon Jun 01 15:07:09 PDT 2009,NO_QUERY,veganhope,"trying to take it easy today and feel better. sadly, it's the last day my brother and his gf are visiting and I'm under the weather "
0,1996507697,Mon Jun 01 15:12:05 PDT 2009,NO_QUERY,alexsmith1992,Had a math exam and a tech exam today !!  but the weather was wikid and I enjoyed riding in it this afternoon !! 
0,1996566227,Mon Jun 01 15:18:06 PDT 2009,NO_QUERY,CharlyneJ,gloomy sf weather 
0,1996760402,Mon Jun 01 15:38:34 PDT 2009,NO_QUERY,TrinaBalls,wants to be off work so she can actually enjoy nice weather.. not fun! 
0,1996763738,Mon Jun 01 15:38:56 PDT 2009,NO_QUERY,michaeljung,Aberdeen UK covered in fog within 1hr. Really thick one. I think that's a sign that the nice nice weather is over. 
0,1996815320,Mon Jun 01 15:44:29 PDT 2009,NO_QUERY,laiagmartin,@twann0 http://twitpic.com/6elh1 - Awwww! It seems there was a weather conspiration against your quest to get shrimpy  :p
